assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1F,CHEMBL2179837,=,=,Ki,nM,1300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1300.0
B,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1ccccc1,CHEMBL1257896,=,=,Ki,nM,2000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2000.0
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0
F,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.0
F,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,IC50,nM,427.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,427.0
F,OCCc1cc(-c2cncc(OC[C@H]3NC[C@@H]4C[C@@H]43)c2)on1,CHEMBL2178874,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,CCc1cc(-c2cncc(OC[C@H]3NC[C@@H]4C[C@@H]43)c2)on1,CHEMBL2178873,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,FC(F)(F)CCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178872,=,=,IC50,nM,83.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,83.0
F,CCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178871,=,=,IC50,nM,32.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,32.0
F,O=C(Nc1ccccc1)OCCc1cc(-c2cncc(OC[C@@H]3CCCN3)c2)on1,CHEMBL2178870,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,O=C(Nc1ccccc1)OCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178869,=,=,IC50,nM,117.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,117.0
F,CCNC(=O)OCCc1cc(-c2cncc(OC[C@@H]3CCCN3)c2)on1,CHEMBL2178337,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,CCNC(=O)OCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178336,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0
F,c1ncc(-c2cc(CCN3CCOCC3)no2)cc1OC[C@@H]1CCCN1,CHEMBL2178335,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,c1ncc(-c2cc(CCN3CCOCC3)no2)cc1OC[C@@H]1CCN1,CHEMBL2178334,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,FCCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178333,=,=,IC50,nM,50.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,50.0
F,FC(F)CCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178332,=,=,IC50,nM,79.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,79.0
F,COCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL2178331,=,=,IC50,nM,98.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,98.0
F,CN1CCC[C@H]1COc1cncc(-c2cc(CCO)no2)c1,CHEMBL2178330,=,=,IC50,nM,110.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,110.0
F,OCCCc1cc(-c2cncc(OC[C@@H]3CCCN3)c2)on1,CHEMBL2178329,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,OCCc1cc(-c2cncc(OC[C@@H]3CCCN3)c2)on1,CHEMBL2178328,>,>,IC50,nM,100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,100.0
F,OCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL1852406,=,=,IC50,nM,32.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,32.0
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,Ki,nM,0.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.4
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,4.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.9
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,5.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5.5
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.04,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.04
B,Clc1cncc(OCc2cc(OC[C@@H]3CCN3)no2)c1,CHEMBL2203550,=,=,Ki,nM,2220.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2220.0
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,4.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.9
B,CC(C)N(CCOc1cccnc1)C(C)C,CHEMBL2261111,=,=,Ki,nM,11200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,11200.0
B,CN(C)CCOc1cccc(O)c1,CHEMBL2261108,=,=,Ki,nM,360.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,360.0
B,CN(C)CCOc1cccc([N+](=O)[O-])c1,CHEMBL2261107,=,=,Ki,nM,3390.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3390.0
B,CN(C)CCOc1cncc(Cl)c1,CHEMBL113076,=,=,Ki,nM,450.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,450.0
B,CN(C)CCOc1cccnc1,CHEMBL61616,=,=,Ki,nM,300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,300.0
B,O=[N+]([O-])c1cccc(OC[C@@H]2CC3CCN2CC3)c1,CHEMBL2261114,=,=,Ki,nM,734.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,734.0
B,Oc1cccc(OC[C@@H]2CC3CCN2CC3)c1,CHEMBL2261113,=,=,Ki,nM,4.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.0
B,c1cncc(OC[C@@H]2CCN2)c1,CHEMBL59986,=,=,Ki,nM,0.04,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.04
B,Clc1ccc(C2CC3CCC2N3)cn1,CHEMBL6623,=,=,Ki,nM,0.07,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.07
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,1.05,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.05
B,CCCCC#Cc1cnc(C)c(OC[C@@H]2CCCN2)c1,CHEMBL2323568,=,=,IC50,nM,1600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,1600.0
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,IC50,nM,370.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,370.0
B,Cc1ncc(C#CCCCCCl)cc1OC[C@@H]1CCN1,CHEMBL2323572,=,=,IC50,nM,260.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,260.0
B,CCCCC#Cc1cnc(C)c(OC[C@@H]2CCN2)c1,CHEMBL2323566,=,=,IC50,nM,260.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,260.0
B,Cc1ncc(C#CCCCCF)cc1OC[C@@H]1CCN1,CHEMBL2323571,=,=,IC50,nM,130.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,130.0
B,Cc1ncc(C#CC2CC2)cc1OC[C@@H]1CCN1,CHEMBL2323569,=,=,IC50,nM,110.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,110.0
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,IC50,nM,94.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,94.0
B,Cc1ncc(C#CCCCCO)cc1OC[C@@H]1CCN1,CHEMBL2323570,=,=,IC50,nM,51.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,51.0
B,OCCCCC#Cc1cncc(OC[C@@H]2CCN2)c1,CHEMBL2024096,=,=,IC50,nM,11.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,11.0
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,Ki,nM,0.06,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,pM,60.0
B,CC(=O)C1=CC[C@@H]2CC[C@H]1N2,CHEMBL2332145,=,=,Ki,nM,94.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,94.0
B,CC(=O)C1=CCC[C@@H]2CC[C@H]1N2,CHEMBL2332144,=,=,Ki,nM,0.34,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.34
B,CN1CCC[C@H]1COC(=O)c1ccc(OCc2ccccc2)nc1,CHEMBL2381567,=,=,Ki,nM,15.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,15.5
B,CN1CCC[C@H]1COC(=O)c1ccc(OCc2ccccc2)cc1,CHEMBL2381566,=,=,Ki,nM,1.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.2
B,CN1CCC[C@H]1COC(=O)c1cnc2ccccc2c1,CHEMBL2381565,=,=,Ki,nM,217.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,217.0
B,CN1CCC[C@H]1COC(=O)c1ccc(Cl)nc1,CHEMBL2381564,=,=,Ki,nM,151.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,151.0
B,CN1CCC[C@H]1COC(=O)c1ccc(Cl)cc1,CHEMBL2381563,=,=,Ki,nM,11.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,11.2
B,CN1CCC[C@H]1COC(=O)c1ccc(Br)cc1,CHEMBL2381571,=,=,Ki,nM,22.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,22.4
B,CN1CCC[C@H]1COC(=O)c1cccc(N)c1,CHEMBL2381570,=,=,Ki,nM,8.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,8.1
B,CN1CCC[C@H]1COC(=O)c1cccc([N+](=O)[O-])c1,CHEMBL2381569,=,=,Ki,nM,460.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,460.0
B,CN1CCC[C@H]1COC(=O)c1ccccc1,CHEMBL2381568,=,=,Ki,nM,23.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,23.4
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,0.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.6
B,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,CHEMBL293950,=,=,IC50,nM,20.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.02
B,CN1CCC[C@H]1COC(=O)c1ccc(OCc2ccccc2)cc1,CHEMBL2381566,=,=,IC50,nM,3600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,3.6
B,CN1CCC[C@H]1COC(=O)c1ccc(Cl)cc1,CHEMBL2381563,=,=,IC50,nM,95000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,95.0
B,CN1CCC[C@H]1COC(=O)c1cccc(N)c1,CHEMBL2381570,=,=,IC50,nM,1020.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,1.02
B,CN1CCC[C@H]1COC(=O)c1ccccc1,CHEMBL2381568,=,=,IC50,nM,313000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,313.0
B,CO[C@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,CHEMBL293950,=,=,IC50,nM,410.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.41
B,CN1CCC[C@H]1COC(=O)c1ccc(OCc2ccccc2)cc1,CHEMBL2381566,=,=,IC50,nM,25800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,25.8
B,CN1CCC[C@H]1COC(=O)c1ccc(Cl)cc1,CHEMBL2381563,=,=,IC50,nM,3600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,3.6
B,CN1CCC[C@H]1COC(=O)c1cccc(N)c1,CHEMBL2381570,=,=,IC50,nM,4300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,4.3
B,CN1CCC[C@H]1COC(=O)c1ccccc1,CHEMBL2381568,=,=,IC50,nM,2500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,2.5
B,CN1CCC[C@H]1COC(=O)c1ccc(OCc2ccccc2)nc1,CHEMBL2381567,=,=,IC50,nM,166.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,166.0
B,CN1CCC[C@H]1COC(=O)c1ccc(OCc2ccccc2)cc1,CHEMBL2381566,=,=,IC50,nM,4.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,4.2
B,CN1CCC[C@H]1COC(=O)c1cnc2ccccc2c1,CHEMBL2381565,=,=,IC50,nM,759.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,759.0
B,CN1CCC[C@H]1COC(=O)c1ccc(Cl)nc1,CHEMBL2381564,=,=,IC50,nM,528.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,528.0
B,CN1CCC[C@H]1COC(=O)c1ccc(Cl)cc1,CHEMBL2381563,=,=,IC50,nM,39.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,39.4
B,CN1CCC[C@H]1COC(=O)c1ccc(Br)cc1,CHEMBL2381571,=,=,IC50,nM,78.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,78.4
B,CN1CCC[C@H]1COC(=O)c1cccc(N)c1,CHEMBL2381570,=,=,IC50,nM,28.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,28.4
B,CN1CCC[C@H]1COC(=O)c1cccc([N+](=O)[O-])c1,CHEMBL2381569,=,=,IC50,nM,1611.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,1611.0
B,CN1CCC[C@H]1COC(=O)c1ccccc1,CHEMBL2381568,=,=,IC50,nM,81.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,81.9
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,IC50,nM,1.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,1.2
B,FCCn1ccc2ccc(-c3nnc(N4CCN5CCC4CC5)o3)cc21,CHEMBL2380928,>,>,Ki,nM,1000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,1.0
B,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,CHEMBL2391541,<,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,5.0
B,CC(N)Cc1c[nH]c2ccccc12,CHEMBL30713,<,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,5.0
B,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,CHEMBL2391541,<,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,5.0
B,CC(N)Cc1c[nH]c2ccccc12,CHEMBL30713,<,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,5.0
B,CNC(=O)[C@H]1C[C@H]2CNC[C@H]2C1,CHEMBL3037926,=,=,Ki,nM,180.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,180.0
B,O=C(c1ccco1)[C@H]1C[C@@H]2CNC[C@@H](C2)C1,CHEMBL2409473,=,=,Ki,nM,110.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,110.0
B,O=C(C1CC1)[C@H]1C[C@@H]2CNC[C@@H](C2)C1,CHEMBL2409472,=,=,Ki,nM,43.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,43.0
B,C[C@H]1C[C@@H]1C(=O)N1CC2CNCC2C1,CHEMBL2409484,=,=,Ki,nM,43.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,43.0
B,CC(=O)N1CC2CNCC2C1,CHEMBL2409493,=,=,Ki,nM,38.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,38.0
B,O=C([C@H]1C[C@@H]1F)N1CC2CNCC2C1,CHEMBL2409479,=,=,Ki,nM,30.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,30.0
B,C[C@H]1C[C@@H]1C(=O)N1CC2CNCC(C2)C1,CHEMBL2409490,=,=,Ki,nM,28.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,28.0
B,COC(=O)N1CC2CNCC2C1,CHEMBL2409498,=,=,Ki,nM,23.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,23.0
B,COC(=O)N1CC2CNCC(C2)C1,CHEMBL2409497,=,=,Ki,nM,20.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,20.0
B,CC(=O)N1CC2CNCC(C2)C1,CHEMBL2409495,=,=,Ki,nM,20.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,20.0
B,C[C@H]1C[C@H]1C(=O)N1CC2CNCC2C1,CHEMBL2409481,=,=,Ki,nM,18.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,18.0
B,O=C([C@@H]1C[C@@H]1F)N1CC2CNCC2C1,CHEMBL2409477,=,=,Ki,nM,17.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,17.0
B,O=C(c1ccco1)[C@H]1C[C@H]2CNC[C@H]2C1,CHEMBL3037928,=,=,Ki,nM,13.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,13.0
B,CCC(=O)N1CC2CNCC2C1,CHEMBL2409494,=,=,Ki,nM,12.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,12.0
B,O=C([C@H]1C[C@@H]1F)N1CC2CNCC(C2)C1,CHEMBL2409488,=,=,Ki,nM,7.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,7.3
B,O=C([C@@H]1C[C@@H]1F)N1CC2CNCC(C2)C1,CHEMBL2409485,=,=,Ki,nM,5.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5.2
B,O=C([C@H]1C[C@H]1F)N1CC2CNCC2C1,CHEMBL2409478,=,=,Ki,nM,5.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5.0
B,C[C@@H]1C[C@H]1C(=O)N1CC2CNCC2C1,CHEMBL2409483,=,=,Ki,nM,4.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.0
B,C[C@H]1C[C@H]1C(=O)N1CC2CNCC(C2)C1,CHEMBL2409492,=,=,Ki,nM,2.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.9
B,CNC(=O)[C@H]1C[C@@H]2CNC[C@@H](C2)C1,CHEMBL2409475,=,=,Ki,nM,1.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.9
B,O=C([C@H]1C[C@H]1F)N1CC2CNCC(C2)C1,CHEMBL2409486,=,=,Ki,nM,1.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.4
B,C[C@@H]1C[C@H]1C(=O)N1CC2CNCC(C2)C1,CHEMBL2409489,=,=,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,O=C([C@@H]1C[C@H]1F)N1CC2CNCC(C2)C1,CHEMBL2409487,=,=,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,C[C@@H]1C[C@@H]1C(=O)N1CC2CNCC2C1,CHEMBL2409482,=,=,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,C[C@@H]1C[C@@H]1C(=O)N1CC2CNCC(C2)C1,CHEMBL2409491,=,=,Ki,nM,0.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.2
B,O=C(C1CC1)[C@H]1C[C@H]2CNC[C@H]2C1,CHEMBL3037927,=,=,Ki,nM,0.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.5
B,COC(=O)C1CC2CNCC(C2)C1,CHEMBL2409474,=,=,Ki,nM,2400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2400.0
B,O=C(c1ccc(Cl)o1)N1CC2CNCC2C1,CHEMBL2179529,=,=,Ki,nM,30.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,30.0
B,CC(C)NC(=O)[C@H]1C[C@@H]2CNC[C@@H](C2)C1,CHEMBL2407115,=,=,Ki,nM,23.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,23.0
B,COC(=O)[C@H]1C[C@H]2CNC[C@H]2C1,CHEMBL3037929,=,=,Ki,nM,8.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,8.0
B,O=C([C@@H]1C[C@H]1F)N1CC2CNCC2C1,CHEMBL2409480,=,=,Ki,nM,9.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,9.0
B,CCC(=O)N1CC2CNCC(C2)C1,CHEMBL2409496,=,=,Ki,nM,8.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,8.0
B,CCCNC(=O)[C@H]1C[C@@H]2CNC[C@@H](C2)C1,CHEMBL2409476,=,=,Ki,nM,6.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,6.0
B,O=C(C1CC1)N1CC2CNCC2C1,CHEMBL2179961,=,=,Ki,nM,4.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.0
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.0
B,O=C(C1CC1)N1CC2CNCC(C2)C1,CHEMBL2179962,=,=,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1,CHEMBL2024094,=,=,IC50,nM,5.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,5.6
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,IC50,nM,430.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,430.0
B,COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCCN2)c1.O=C(O)C(F)(F)F,CHEMBL2409625,=,=,IC50,nM,108.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,108.0
B,COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCCN2C)c1.O=C(O)C(F)(F)F,CHEMBL2409627,=,=,IC50,nM,20.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,20.0
B,COCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCNC2)c1.O=C(O)C(F)(F)F,CHEMBL2409631,=,=,IC50,nM,5.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,5.5
B,CCCOc1ccc(C(=O)Nc2cccc(N3CCCCC3)n2)cc1,CHEMBL2409794,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,CCCOc1ccc(C(=O)Nc2cccc(NCc3ccccc3)n2)cc1,CHEMBL2409793,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,CCCOc1ccc(C(=O)Nc2cccc(Nc3ccc(OC)cc3)n2)cc1,CHEMBL2409792,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,CCCOc1ccc(C(=O)Nc2cccc(Nc3ccc(Cl)cc3)n2)cc1,CHEMBL2409791,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,CCCOc1ccc(C(=O)Nc2cccc(Nc3ccc(F)cc3)n2)cc1,CHEMBL2407141,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,CCCOc1ccc(C(=O)Nc2cccc(Nc3cccc(F)c3)n2)cc1,CHEMBL2407140,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
